,Tavg,HC Air temperature [°C] max,HC Air temperature [°C] min,opstina,mesto,usev
30/03/2018 10:00,18.75,19.8,17.99,Novi Sad,Nestin,Kruska
30/03/2018 11:00,19.72,20.18,19.32,Novi Sad,Nestin,Kruska
30/03/2018 12:00,19.84,20.27,19.36,Novi Sad,Nestin,Kruska
30/03/2018 13:00,20.36,20.88,19.81,Novi Sad,Nestin,Kruska
30/03/2018 14:00,20.39,20.66,20.12,Novi Sad,Nestin,Kruska
30/03/2018 15:00,20.98,21.26,20.67,Novi Sad,Nestin,Kruska
30/03/2018 16:00,21.22,21.65,21.02,Novi Sad,Nestin,Kruska
30/03/2018 17:00,21.17,21.58,20.59,Novi Sad,Nestin,Kruska
30/03/2018 18:00,19.87,20.56,18.69,Novi Sad,Nestin,Kruska
30/03/2018 19:00,18,18.46,17.15,Novi Sad,Nestin,Kruska
30/03/2018 20:00,16.64,17.25,16.23,Novi Sad,Nestin,Kruska
30/03/2018 21:00,16.53,16.91,15.97,Novi Sad,Nestin,Kruska
30/03/2018 22:00,15.91,16.14,15.32,Novi Sad,Nestin,Kruska
30/03/2018 23:00,15.82,16.2,15.46,Novi Sad,Nestin,Kruska
31/03/2018 00:00,16.27,16.51,16.01,Novi Sad,Nestin,Kruska
31/03/2018 01:00,13.72,16.34,12.04,Novi Sad,Nestin,Kruska
31/03/2018 02:00,12.04,12.83,11.61,Novi Sad,Nestin,Kruska
31/03/2018 03:00,12.59,13.2,11.41,Novi Sad,Nestin,Kruska
31/03/2018 04:00,14.01,15.17,11.9,Novi Sad,Nestin,Kruska
31/03/2018 05:00,15,15.72,14.72,Novi Sad,Nestin,Kruska
31/03/2018 06:00,15.49,15.77,15.23,Novi Sad,Nestin,Kruska
31/03/2018 07:00,15.67,16.26,15.22,Novi Sad,Nestin,Kruska
31/03/2018 08:00,17.08,17.84,16.44,Novi Sad,Nestin,Kruska
31/03/2018 09:00,18.25,19.12,17.9,Novi Sad,Nestin,Kruska
31/03/2018 10:00,19.86,20.83,18.98,Novi Sad,Nestin,Kruska
31/03/2018 11:00,20.63,20.81,20.47,Novi Sad,Nestin,Kruska
31/03/2018 12:00,21.62,22.5,20.56,Novi Sad,Nestin,Kruska
31/03/2018 13:00,,,,Novi Sad,Nestin,Kruska
31/03/2018 14:00,22.15,22.44,21.95,Novi Sad,Nestin,Kruska
31/03/2018 15:00,21.07,21.87,20.22,Novi Sad,Nestin,Kruska
31/03/2018 16:00,20.72,21.09,20.21,Novi Sad,Nestin,Kruska
31/03/2018 17:00,20.41,21,19.86,Novi Sad,Nestin,Kruska
31/03/2018 18:00,19.49,19.86,19.16,Novi Sad,Nestin,Kruska
31/03/2018 19:00,18.99,19.1,18.8,Novi Sad,Nestin,Kruska
31/03/2018 20:00,15.05,18.6,12.34,Novi Sad,Nestin,Kruska
31/03/2018 21:00,9.52,12.22,8.23,Novi Sad,Nestin,Kruska
31/03/2018 22:00,8.23,8.32,8.13,Novi Sad,Nestin,Kruska
31/03/2018 23:00,8.03,8.19,7.98,Novi Sad,Nestin,Kruska
01/04/2018 00:00,8.1,8.26,7.99,Novi Sad,Nestin,Kruska
01/04/2018 01:00,8.43,8.52,8.3,Novi Sad,Nestin,Kruska
01/04/2018 02:00,8.9,9.16,8.51,Novi Sad,Nestin,Kruska
01/04/2018 03:00,8.99,9.41,8.78,Novi Sad,Nestin,Kruska
01/04/2018 04:00,8.24,8.86,7.63,Novi Sad,Nestin,Kruska
01/04/2018 05:00,7.39,7.52,7.26,Novi Sad,Nestin,Kruska
01/04/2018 06:00,7.22,7.49,7.02,Novi Sad,Nestin,Kruska
01/04/2018 07:00,7.52,7.98,7.1,Novi Sad,Nestin,Kruska
01/04/2018 08:00,8.17,8.26,7.98,Novi Sad,Nestin,Kruska
01/04/2018 09:00,8.37,8.77,8.04,Novi Sad,Nestin,Kruska
01/04/2018 10:00,9.42,10.09,8.69,Novi Sad,Nestin,Kruska
01/04/2018 11:00,10.57,10.94,10.22,Novi Sad,Nestin,Kruska
01/04/2018 12:00,11.66,12.23,11.08,Novi Sad,Nestin,Kruska
01/04/2018 13:00,12.41,12.7,11.93,Novi Sad,Nestin,Kruska
01/04/2018 14:00,13.35,14.17,12.86,Novi Sad,Nestin,Kruska
01/04/2018 15:00,13.85,14.88,13.05,Novi Sad,Nestin,Kruska
01/04/2018 16:00,14.03,14.31,13.8,Novi Sad,Nestin,Kruska
01/04/2018 17:00,12.87,14.12,7.71,Novi Sad,Nestin,Kruska
01/04/2018 18:00,7.38,7.73,7.19,Novi Sad,Nestin,Kruska
01/04/2018 19:00,6.85,7.14,6.56,Novi Sad,Nestin,Kruska
01/04/2018 20:00,8.61,9.84,6.58,Novi Sad,Nestin,Kruska
01/04/2018 21:00,10.43,11.46,9.8,Novi Sad,Nestin,Kruska
01/04/2018 22:00,9,10.87,7.98,Novi Sad,Nestin,Kruska
01/04/2018 23:00,9.66,9.96,9.29,Novi Sad,Nestin,Kruska
02/04/2018 00:00,8.79,9.2,7.97,Novi Sad,Nestin,Kruska
02/04/2018 01:00,7.79,8.26,7.32,Novi Sad,Nestin,Kruska
02/04/2018 02:00,7.74,8.07,7.39,Novi Sad,Nestin,Kruska
02/04/2018 03:00,8.27,8.58,7.91,Novi Sad,Nestin,Kruska
02/04/2018 04:00,8.2,8.6,7.65,Novi Sad,Nestin,Kruska
02/04/2018 05:00,7.61,7.77,7.34,Novi Sad,Nestin,Kruska
02/04/2018 06:00,6.9,7.22,6.35,Novi Sad,Nestin,Kruska
02/04/2018 07:00,7.64,8.58,6.7,Novi Sad,Nestin,Kruska
02/04/2018 08:00,9.32,9.92,8.75,Novi Sad,Nestin,Kruska
02/04/2018 09:00,10.8,11.78,10.24,Novi Sad,Nestin,Kruska
02/04/2018 10:00,12.04,12.63,11.39,Novi Sad,Nestin,Kruska
02/04/2018 11:00,13.02,13.57,12.59,Novi Sad,Nestin,Kruska
02/04/2018 12:00,13.68,14.35,13.03,Novi Sad,Nestin,Kruska
02/04/2018 13:00,14.63,15.21,14.03,Novi Sad,Nestin,Kruska
02/04/2018 14:00,15.06,15.41,14.67,Novi Sad,Nestin,Kruska
02/04/2018 15:00,15.34,15.65,15.07,Novi Sad,Nestin,Kruska
02/04/2018 16:00,15.58,15.8,15.39,Novi Sad,Nestin,Kruska
02/04/2018 17:00,15.41,15.67,15.16,Novi Sad,Nestin,Kruska
02/04/2018 18:00,14.02,15.01,12.55,Novi Sad,Nestin,Kruska
02/04/2018 19:00,11.05,12.36,10.36,Novi Sad,Nestin,Kruska
02/04/2018 20:00,9.55,11.09,8.11,Novi Sad,Nestin,Kruska
02/04/2018 21:00,9.03,9.7,8.38,Novi Sad,Nestin,Kruska
02/04/2018 22:00,10.87,11.55,9.69,Novi Sad,Nestin,Kruska
02/04/2018 23:00,11.08,11.34,10.78,Novi Sad,Nestin,Kruska
03/04/2018 00:00,11.27,11.52,11.12,Novi Sad,Nestin,Kruska
03/04/2018 01:00,11.11,11.53,10.72,Novi Sad,Nestin,Kruska
03/04/2018 02:00,10.24,11.09,9.67,Novi Sad,Nestin,Kruska
03/04/2018 03:00,9.62,9.91,9.46,Novi Sad,Nestin,Kruska
03/04/2018 04:00,9.46,9.59,9.22,Novi Sad,Nestin,Kruska
03/04/2018 05:00,9.44,9.61,9.34,Novi Sad,Nestin,Kruska
03/04/2018 06:00,10.14,10.94,9.65,Novi Sad,Nestin,Kruska
03/04/2018 07:00,11.75,12.88,10.91,Novi Sad,Nestin,Kruska
03/04/2018 08:00,13.75,14.4,12.8,Novi Sad,Nestin,Kruska
03/04/2018 09:00,14.78,15.99,13.7,Novi Sad,Nestin,Kruska
03/04/2018 10:00,16.88,17.69,16.12,Novi Sad,Nestin,Kruska
03/04/2018 11:00,18.52,18.96,17.86,Novi Sad,Nestin,Kruska
03/04/2018 12:00,18.75,19.45,18.3,Novi Sad,Nestin,Kruska
03/04/2018 13:00,19.98,20.7,19.25,Novi Sad,Nestin,Kruska
03/04/2018 14:00,20.27,20.68,19.69,Novi Sad,Nestin,Kruska
03/04/2018 15:00,20.47,20.88,20.09,Novi Sad,Nestin,Kruska
03/04/2018 16:00,21.02,21.26,20.84,Novi Sad,Nestin,Kruska
03/04/2018 17:00,21.12,21.42,20.8,Novi Sad,Nestin,Kruska
03/04/2018 18:00,19.4,20.23,18.35,Novi Sad,Nestin,Kruska
03/04/2018 19:00,17.15,18.26,16.22,Novi Sad,Nestin,Kruska
03/04/2018 20:00,15.52,16.2,14.67,Novi Sad,Nestin,Kruska
03/04/2018 21:00,14.29,15.41,13.33,Novi Sad,Nestin,Kruska
03/04/2018 22:00,12.59,13.36,10.9,Novi Sad,Nestin,Kruska
03/04/2018 23:00,11.86,13.62,10.63,Novi Sad,Nestin,Kruska
04/04/2018 00:00,11.46,12.7,10.7,Novi Sad,Nestin,Kruska
04/04/2018 01:00,12.83,13.33,12.34,Novi Sad,Nestin,Kruska
04/04/2018 02:00,12.73,13.31,11.79,Novi Sad,Nestin,Kruska
04/04/2018 03:00,13.21,14.25,12.1,Novi Sad,Nestin,Kruska
04/04/2018 04:00,11.76,13.15,10.78,Novi Sad,Nestin,Kruska
04/04/2018 05:00,12.08,12.6,11.64,Novi Sad,Nestin,Kruska
04/04/2018 06:00,11.9,12.68,10.85,Novi Sad,Nestin,Kruska
04/04/2018 07:00,13.3,14,11.87,Novi Sad,Nestin,Kruska
04/04/2018 08:00,15.06,16.8,13.94,Novi Sad,Nestin,Kruska
04/04/2018 09:00,18.5,19.36,17.01,Novi Sad,Nestin,Kruska
04/04/2018 10:00,19.95,20.99,19,Novi Sad,Nestin,Kruska
04/04/2018 11:00,21.19,21.58,20.79,Novi Sad,Nestin,Kruska
04/04/2018 12:00,20.98,21.75,20.44,Novi Sad,Nestin,Kruska
04/04/2018 13:00,21.8,22.17,21.43,Novi Sad,Nestin,Kruska
04/04/2018 14:00,21.6,21.94,21.04,Novi Sad,Nestin,Kruska
04/04/2018 15:00,20.88,21.08,20.77,Novi Sad,Nestin,Kruska
04/04/2018 16:00,20.64,20.87,20.42,Novi Sad,Nestin,Kruska
04/04/2018 17:00,19.77,20.33,19.27,Novi Sad,Nestin,Kruska
04/04/2018 18:00,18.88,19.24,18.2,Novi Sad,Nestin,Kruska
04/04/2018 19:00,17.16,17.99,16.63,Novi Sad,Nestin,Kruska
04/04/2018 20:00,16,16.54,15.34,Novi Sad,Nestin,Kruska
04/04/2018 21:00,14.1,15.15,13.36,Novi Sad,Nestin,Kruska
04/04/2018 22:00,13.19,13.72,12.86,Novi Sad,Nestin,Kruska
04/04/2018 23:00,13.9,14.74,13.07,Novi Sad,Nestin,Kruska
05/04/2018 00:00,13.76,14.47,12.77,Novi Sad,Nestin,Kruska
05/04/2018 01:00,13.13,14.44,10.77,Novi Sad,Nestin,Kruska
05/04/2018 02:00,11.36,12.05,10.87,Novi Sad,Nestin,Kruska
05/04/2018 03:00,11.53,12.05,11.11,Novi Sad,Nestin,Kruska
05/04/2018 04:00,12.45,13.18,11.67,Novi Sad,Nestin,Kruska
05/04/2018 05:00,12.99,13.32,12.68,Novi Sad,Nestin,Kruska
05/04/2018 06:00,13.09,13.8,12.22,Novi Sad,Nestin,Kruska
05/04/2018 07:00,14.18,15.16,12.71,Novi Sad,Nestin,Kruska
05/04/2018 08:00,15.53,16.54,14.53,Novi Sad,Nestin,Kruska
05/04/2018 09:00,17.48,18.76,16.61,Novi Sad,Nestin,Kruska
05/04/2018 10:00,19.13,19.83,17.86,Novi Sad,Nestin,Kruska
05/04/2018 11:00,19.74,20.47,19.05,Novi Sad,Nestin,Kruska
05/04/2018 12:00,20.34,20.91,19.29,Novi Sad,Nestin,Kruska
05/04/2018 13:00,20.62,21.2,20.31,Novi Sad,Nestin,Kruska
05/04/2018 14:00,19.65,20.03,19,Novi Sad,Nestin,Kruska
05/04/2018 15:00,17.28,18.89,14.44,Novi Sad,Nestin,Kruska
05/04/2018 16:00,12.74,14.01,12.22,Novi Sad,Nestin,Kruska
05/04/2018 17:00,12.13,12.19,12.1,Novi Sad,Nestin,Kruska
05/04/2018 18:00,12.04,12.09,11.97,Novi Sad,Nestin,Kruska
05/04/2018 19:00,12.06,12.1,11.99,Novi Sad,Nestin,Kruska
05/04/2018 20:00,12.02,12.08,11.91,Novi Sad,Nestin,Kruska
05/04/2018 21:00,11.85,11.92,11.76,Novi Sad,Nestin,Kruska
05/04/2018 22:00,11.75,11.84,11.66,Novi Sad,Nestin,Kruska
05/04/2018 23:00,11.77,12.02,11.63,Novi Sad,Nestin,Kruska
06/04/2018 00:00,12.08,12.17,11.99,Novi Sad,Nestin,Kruska
06/04/2018 01:00,11.97,12.01,11.95,Novi Sad,Nestin,Kruska
06/04/2018 02:00,11.65,11.92,11.2,Novi Sad,Nestin,Kruska
06/04/2018 03:00,10.67,11.12,10.49,Novi Sad,Nestin,Kruska
06/04/2018 04:00,10.69,10.77,10.57,Novi Sad,Nestin,Kruska
06/04/2018 05:00,10.49,10.75,10.26,Novi Sad,Nestin,Kruska
06/04/2018 06:00,10.12,10.25,10.02,Novi Sad,Nestin,Kruska
06/04/2018 07:00,10.21,10.31,10.13,Novi Sad,Nestin,Kruska
06/04/2018 08:00,10.49,10.78,10.24,Novi Sad,Nestin,Kruska
06/04/2018 09:00,10.74,10.99,10.55,Novi Sad,Nestin,Kruska
06/04/2018 10:00,11.04,11.1,10.94,Novi Sad,Nestin,Kruska
06/04/2018 11:00,11.42,11.69,11.2,Novi Sad,Nestin,Kruska
06/04/2018 12:00,11.89,12.21,11.62,Novi Sad,Nestin,Kruska
06/04/2018 13:00,12.1,12.3,11.93,Novi Sad,Nestin,Kruska
06/04/2018 14:00,12.67,12.94,12.36,Novi Sad,Nestin,Kruska
06/04/2018 15:00,12.88,12.97,12.8,Novi Sad,Nestin,Kruska
06/04/2018 16:00,13.05,13.11,12.86,Novi Sad,Nestin,Kruska
06/04/2018 17:00,13.03,13.08,12.98,Novi Sad,Nestin,Kruska
06/04/2018 18:00,12.83,13.38,12.2,Novi Sad,Nestin,Kruska
06/04/2018 19:00,12.01,12.23,11.58,Novi Sad,Nestin,Kruska
06/04/2018 20:00,11.12,11.41,10.79,Novi Sad,Nestin,Kruska
06/04/2018 21:00,10.35,10.63,9.91,Novi Sad,Nestin,Kruska
06/04/2018 22:00,9.58,9.92,9.31,Novi Sad,Nestin,Kruska
06/04/2018 23:00,8.81,9.4,8.47,Novi Sad,Nestin,Kruska
07/04/2018 00:00,8.91,9.35,8.39,Novi Sad,Nestin,Kruska
07/04/2018 01:00,8.97,9.47,8.59,Novi Sad,Nestin,Kruska
07/04/2018 02:00,8.44,8.61,8.21,Novi Sad,Nestin,Kruska
07/04/2018 03:00,8.46,8.6,8.2,Novi Sad,Nestin,Kruska
07/04/2018 04:00,8.38,8.5,8.23,Novi Sad,Nestin,Kruska
07/04/2018 05:00,7.66,8.11,7.09,Novi Sad,Nestin,Kruska
07/04/2018 06:00,7.29,7.49,7.11,Novi Sad,Nestin,Kruska
07/04/2018 07:00,7.43,7.88,7.19,Novi Sad,Nestin,Kruska
07/04/2018 08:00,8.52,9.33,7.95,Novi Sad,Nestin,Kruska
07/04/2018 09:00,10.22,11.1,9.48,Novi Sad,Nestin,Kruska
07/04/2018 10:00,11.51,12.23,10.87,Novi Sad,Nestin,Kruska
07/04/2018 11:00,12.61,12.95,12.36,Novi Sad,Nestin,Kruska
07/04/2018 12:00,12.91,13.24,12.47,Novi Sad,Nestin,Kruska
07/04/2018 13:00,13.51,13.72,13.25,Novi Sad,Nestin,Kruska
07/04/2018 14:00,13.97,14.27,13.49,Novi Sad,Nestin,Kruska
07/04/2018 15:00,14.26,14.79,13.86,Novi Sad,Nestin,Kruska
07/04/2018 16:00,13.66,14.03,13.48,Novi Sad,Nestin,Kruska
07/04/2018 17:00,13.44,13.66,13.21,Novi Sad,Nestin,Kruska
07/04/2018 18:00,13.08,13.77,12.23,Novi Sad,Nestin,Kruska
07/04/2018 19:00,11.21,11.9,10.71,Novi Sad,Nestin,Kruska
07/04/2018 20:00,10.1,10.75,9.52,Novi Sad,Nestin,Kruska
07/04/2018 21:00,9.49,9.82,9.26,Novi Sad,Nestin,Kruska
07/04/2018 22:00,8.98,9.25,8.82,Novi Sad,Nestin,Kruska
07/04/2018 23:00,8.31,9.06,7.47,Novi Sad,Nestin,Kruska
08/04/2018 00:00,8.27,8.41,8.08,Novi Sad,Nestin,Kruska
08/04/2018 01:00,7.34,8.37,6.47,Novi Sad,Nestin,Kruska
08/04/2018 02:00,7.34,8.37,6.47,Novi Sad,Nestin,Kruska
08/04/2018 03:00,7.05,7.59,6.44,Novi Sad,Nestin,Kruska
08/04/2018 04:00,7.39,8.3,7.1,Novi Sad,Nestin,Kruska
08/04/2018 05:00,11.32,13.83,8.9,Novi Sad,Nestin,Kruska
08/04/2018 06:00,14.31,14.69,13.74,Novi Sad,Nestin,Kruska
08/04/2018 07:00,15.2,15.72,14.62,Novi Sad,Nestin,Kruska
08/04/2018 08:00,16.21,16.58,15.82,Novi Sad,Nestin,Kruska
08/04/2018 09:00,16.98,17.45,16.61,Novi Sad,Nestin,Kruska
08/04/2018 10:00,18.08,18.85,17.28,Novi Sad,Nestin,Kruska
08/04/2018 11:00,19.52,20.28,18.93,Novi Sad,Nestin,Kruska
08/04/2018 12:00,20.81,21.39,20.03,Novi Sad,Nestin,Kruska
08/04/2018 13:00,22.3,22.72,21.77,Novi Sad,Nestin,Kruska
08/04/2018 14:00,22.9,23.07,22.77,Novi Sad,Nestin,Kruska
08/04/2018 15:00,23.24,23.48,22.95,Novi Sad,Nestin,Kruska
08/04/2018 16:00,23.27,23.52,23.08,Novi Sad,Nestin,Kruska
08/04/2018 17:00,22.56,22.93,22.09,Novi Sad,Nestin,Kruska
08/04/2018 18:00,21.05,22.14,19.95,Novi Sad,Nestin,Kruska
08/04/2018 19:00,20.08,20.43,19.53,Novi Sad,Nestin,Kruska
08/04/2018 20:00,18.52,19.43,17.63,Novi Sad,Nestin,Kruska
08/04/2018 21:00,18.77,19.14,18.29,Novi Sad,Nestin,Kruska
08/04/2018 22:00,18.49,18.84,17.89,Novi Sad,Nestin,Kruska
08/04/2018 23:00,17.87,18.13,17.68,Novi Sad,Nestin,Kruska
09/04/2018 00:00,17.52,17.8,17.14,Novi Sad,Nestin,Kruska
09/04/2018 01:00,17.21,17.34,17.1,Novi Sad,Nestin,Kruska
09/04/2018 02:00,17.1,17.27,16.89,Novi Sad,Nestin,Kruska
09/04/2018 03:00,16.88,17.07,16.74,Novi Sad,Nestin,Kruska
09/04/2018 04:00,16.86,17.01,16.59,Novi Sad,Nestin,Kruska
09/04/2018 05:00,16.63,16.83,16.42,Novi Sad,Nestin,Kruska
09/04/2018 06:00,16.62,16.86,16.41,Novi Sad,Nestin,Kruska
09/04/2018 07:00,17.39,17.9,16.87,Novi Sad,Nestin,Kruska
09/04/2018 08:00,18.55,19.04,18.03,Novi Sad,Nestin,Kruska
09/04/2018 09:00,19.89,20.25,19.25,Novi Sad,Nestin,Kruska
09/04/2018 10:00,21.29,21.98,20.32,Novi Sad,Nestin,Kruska
09/04/2018 11:00,22.94,23.66,22.45,Novi Sad,Nestin,Kruska
09/04/2018 12:00,24.1,24.78,23.57,Novi Sad,Nestin,Kruska
09/04/2018 13:00,24.88,25.17,24.43,Novi Sad,Nestin,Kruska
09/04/2018 14:00,25.07,25.33,24.78,Novi Sad,Nestin,Kruska
09/04/2018 15:00,25.17,25.41,25,Novi Sad,Nestin,Kruska
09/04/2018 16:00,24.85,25.08,24.55,Novi Sad,Nestin,Kruska
09/04/2018 17:00,23.92,24.41,23.54,Novi Sad,Nestin,Kruska
09/04/2018 18:00,22.55,23.15,22.08,Novi Sad,Nestin,Kruska
09/04/2018 19:00,19.45,22.33,16.14,Novi Sad,Nestin,Kruska
09/04/2018 20:00,19.45,22.33,16.14,Novi Sad,Nestin,Kruska
09/04/2018 21:00,13.84,14.43,13.44,Novi Sad,Nestin,Kruska
09/04/2018 22:00,13.33,13.53,13.19,Novi Sad,Nestin,Kruska
09/04/2018 23:00,13.32,13.58,12.95,Novi Sad,Nestin,Kruska
10/04/2018 00:00,13.03,13.58,12.36,Novi Sad,Nestin,Kruska
10/04/2018 01:00,12.39,12.9,11.6,Novi Sad,Nestin,Kruska
10/04/2018 02:00,11.87,12.67,11.49,Novi Sad,Nestin,Kruska
10/04/2018 03:00,12.16,12.8,11.39,Novi Sad,Nestin,Kruska
10/04/2018 04:00,13.62,14.64,11.87,Novi Sad,Nestin,Kruska
10/04/2018 05:00,14.05,14.36,13.75,Novi Sad,Nestin,Kruska
10/04/2018 06:00,14.61,15.1,14.06,Novi Sad,Nestin,Kruska
10/04/2018 07:00,16.38,17.53,15.25,Novi Sad,Nestin,Kruska
10/04/2018 08:00,18.01,18.75,17.25,Novi Sad,Nestin,Kruska
10/04/2018 09:00,17.63,17.84,17.25,Novi Sad,Nestin,Kruska
10/04/2018 10:00,19.1,21,17.74,Novi Sad,Nestin,Kruska
10/04/2018 11:00,21.39,22.16,20.64,Novi Sad,Nestin,Kruska
10/04/2018 12:00,21.4,22.22,20.73,Novi Sad,Nestin,Kruska
10/04/2018 13:00,21.37,22.75,20.56,Novi Sad,Nestin,Kruska
10/04/2018 14:00,21.12,22.01,20.3,Novi Sad,Nestin,Kruska
10/04/2018 15:00,21.67,22.21,20.98,Novi Sad,Nestin,Kruska
10/04/2018 16:00,21.86,22.28,21.56,Novi Sad,Nestin,Kruska
10/04/2018 17:00,21.52,22.26,20.79,Novi Sad,Nestin,Kruska
10/04/2018 18:00,20.3,20.96,19.18,Novi Sad,Nestin,Kruska
10/04/2018 19:00,18.57,19.06,18.17,Novi Sad,Nestin,Kruska
10/04/2018 20:00,16.65,18.06,15.71,Novi Sad,Nestin,Kruska
10/04/2018 21:00,13.73,15.87,12.35,Novi Sad,Nestin,Kruska
10/04/2018 22:00,12.73,13.33,12.28,Novi Sad,Nestin,Kruska
10/04/2018 23:00,11.61,12.33,11.18,Novi Sad,Nestin,Kruska
11/04/2018 00:00,11.06,12.38,10.6,Novi Sad,Nestin,Kruska
11/04/2018 01:00,11.85,12.77,11.08,Novi Sad,Nestin,Kruska
11/04/2018 02:00,11.62,12.34,10.96,Novi Sad,Nestin,Kruska
11/04/2018 03:00,10.67,11.42,10.03,Novi Sad,Nestin,Kruska
11/04/2018 04:00,10.42,10.94,9.46,Novi Sad,Nestin,Kruska
11/04/2018 05:00,9.77,10.4,9.29,Novi Sad,Nestin,Kruska
11/04/2018 06:00,9.18,9.71,8.88,Novi Sad,Nestin,Kruska
11/04/2018 07:00,12.27,14.28,9.98,Novi Sad,Nestin,Kruska
11/04/2018 08:00,15.32,16.65,14.4,Novi Sad,Nestin,Kruska
11/04/2018 09:00,16.96,17.52,16.62,Novi Sad,Nestin,Kruska
11/04/2018 10:00,19.07,19.96,17.65,Novi Sad,Nestin,Kruska
11/04/2018 11:00,20.9,21.44,20.01,Novi Sad,Nestin,Kruska
11/04/2018 12:00,20.9,21.44,20.01,Novi Sad,Nestin,Kruska
11/04/2018 13:00,21.7,22.23,21.22,Novi Sad,Nestin,Kruska
11/04/2018 14:00,22.7,23.33,22.06,Novi Sad,Nestin,Kruska
11/04/2018 15:00,23.22,23.57,22.97,Novi Sad,Nestin,Kruska
11/04/2018 16:00,23.35,23.7,23.12,Novi Sad,Nestin,Kruska
11/04/2018 17:00,23.06,23.66,22.54,Novi Sad,Nestin,Kruska
11/04/2018 18:00,21.67,22.4,20.64,Novi Sad,Nestin,Kruska
11/04/2018 19:00,19.32,20.5,18.26,Novi Sad,Nestin,Kruska
11/04/2018 20:00,17.9,18.59,17.22,Novi Sad,Nestin,Kruska
11/04/2018 21:00,15.22,16.73,14.4,Novi Sad,Nestin,Kruska
11/04/2018 22:00,13.9,14.55,13.23,Novi Sad,Nestin,Kruska
11/04/2018 23:00,12.77,13.43,12.06,Novi Sad,Nestin,Kruska
12/04/2018 00:00,12.13,12.9,11.36,Novi Sad,Nestin,Kruska
12/04/2018 01:00,12.99,14.84,10.49,Novi Sad,Nestin,Kruska
12/04/2018 02:00,13.59,14.66,12.32,Novi Sad,Nestin,Kruska
12/04/2018 03:00,12.89,14,11.85,Novi Sad,Nestin,Kruska
12/04/2018 04:00,11.96,13.86,10.19,Novi Sad,Nestin,Kruska
12/04/2018 05:00,9.68,10.3,9.1,Novi Sad,Nestin,Kruska
12/04/2018 06:00,11.12,12.89,10.34,Novi Sad,Nestin,Kruska
12/04/2018 07:00,14.29,16.38,12.68,Novi Sad,Nestin,Kruska
12/04/2018 08:00,16.54,17.66,15.79,Novi Sad,Nestin,Kruska
12/04/2018 09:00,17.78,18.86,17.24,Novi Sad,Nestin,Kruska
12/04/2018 10:00,19.98,20.91,18.79,Novi Sad,Nestin,Kruska
12/04/2018 11:00,22.44,23.47,21.24,Novi Sad,Nestin,Kruska
12/04/2018 12:00,24.04,24.61,23.21,Novi Sad,Nestin,Kruska
12/04/2018 13:00,25.71,26.4,24.59,Novi Sad,Nestin,Kruska
12/04/2018 14:00,25.85,26.28,25.4,Novi Sad,Nestin,Kruska
12/04/2018 15:00,25.83,26.16,25.31,Novi Sad,Nestin,Kruska
12/04/2018 16:00,26.13,26.42,25.86,Novi Sad,Nestin,Kruska
12/04/2018 17:00,25.6,26,25.08,Novi Sad,Nestin,Kruska
12/04/2018 18:00,23.62,25.09,21.87,Novi Sad,Nestin,Kruska
12/04/2018 19:00,20.89,21.85,20.3,Novi Sad,Nestin,Kruska
12/04/2018 20:00,21.08,21.61,20.36,Novi Sad,Nestin,Kruska
12/04/2018 21:00,21,21.53,20.51,Novi Sad,Nestin,Kruska
12/04/2018 22:00,21.75,22.05,21.17,Novi Sad,Nestin,Kruska
12/04/2018 23:00,21.28,21.58,21.06,Novi Sad,Nestin,Kruska
13/04/2018 00:00,20.76,21.09,20.5,Novi Sad,Nestin,Kruska
13/04/2018 01:00,20.1,20.45,19.78,Novi Sad,Nestin,Kruska
13/04/2018 02:00,18.97,19.84,18.14,Novi Sad,Nestin,Kruska
13/04/2018 03:00,16.68,18.16,15.73,Novi Sad,Nestin,Kruska
13/04/2018 04:00,15.35,15.9,14.92,Novi Sad,Nestin,Kruska
13/04/2018 05:00,14.87,15.19,14.39,Novi Sad,Nestin,Kruska
13/04/2018 06:00,14.65,15.41,14.18,Novi Sad,Nestin,Kruska
13/04/2018 07:00,15.16,16.45,14.29,Novi Sad,Nestin,Kruska
13/04/2018 08:00,17.85,18.56,17.13,Novi Sad,Nestin,Kruska
13/04/2018 09:00,19.05,19.49,18.62,Novi Sad,Nestin,Kruska
13/04/2018 10:00,19.8,20.31,19.57,Novi Sad,Nestin,Kruska
13/04/2018 11:00,20.73,21.5,20.25,Novi Sad,Nestin,Kruska
13/04/2018 12:00,21.51,22.16,20.87,Novi Sad,Nestin,Kruska
13/04/2018 13:00,22.18,22.78,21.7,Novi Sad,Nestin,Kruska
13/04/2018 14:00,22.02,23.16,21.61,Novi Sad,Nestin,Kruska
13/04/2018 15:00,21.18,21.49,20.93,Novi Sad,Nestin,Kruska
13/04/2018 16:00,22.19,22.71,21.31,Novi Sad,Nestin,Kruska
13/04/2018 17:00,22.26,22.89,21.24,Novi Sad,Nestin,Kruska
13/04/2018 18:00,20.38,20.98,19.98,Novi Sad,Nestin,Kruska
13/04/2018 19:00,18.98,20.01,17.99,Novi Sad,Nestin,Kruska
13/04/2018 20:00,16.26,18.16,14.25,Novi Sad,Nestin,Kruska
13/04/2018 21:00,13.19,13.87,12.54,Novi Sad,Nestin,Kruska
13/04/2018 22:00,12.48,13.47,11.57,Novi Sad,Nestin,Kruska
