,Tavg,Tmax,Tmin,opstina,mesto,usev
09/02/2017 04:00,-0.24,-0.21,-0.29,Kikinda,Kikinda,Sljiva
09/02/2017 05:00,-0.24,-0.22,-0.27,Kikinda,Kikinda,Sljiva
09/02/2017 06:00,-0.28,-0.23,-0.31,Kikinda,Kikinda,Sljiva
09/02/2017 07:00,-0.27,-0.25,-0.33,Kikinda,Kikinda,Sljiva
09/02/2017 08:00,-0.29,-0.24,-0.34,Kikinda,Kikinda,Sljiva
09/02/2017 09:00,-0.25,-0.15,-0.32,Kikinda,Kikinda,Sljiva
09/02/2017 10:00,0,0.12,-0.11,Kikinda,Kikinda,Sljiva
09/02/2017 11:00,0.27,0.58,0.06,Kikinda,Kikinda,Sljiva
09/02/2017 12:00,0.94,1.26,0.59,Kikinda,Kikinda,Sljiva
09/02/2017 13:00,1.61,2.01,1.17,Kikinda,Kikinda,Sljiva
09/02/2017 14:00,2.19,2.41,1.99,Kikinda,Kikinda,Sljiva
09/02/2017 15:00,2.59,2.76,2.41,Kikinda,Kikinda,Sljiva
09/02/2017 16:00,2.67,2.76,2.62,Kikinda,Kikinda,Sljiva
09/02/2017 17:00,2.45,2.64,2.28,Kikinda,Kikinda,Sljiva
09/02/2017 18:00,1.94,2.21,1.75,Kikinda,Kikinda,Sljiva
09/02/2017 19:00,1.64,1.7,1.61,Kikinda,Kikinda,Sljiva
09/02/2017 20:00,1.35,1.63,0.9,Kikinda,Kikinda,Sljiva
09/02/2017 21:00,1.1,1.18,0.98,Kikinda,Kikinda,Sljiva
09/02/2017 22:00,0.71,0.97,0.52,Kikinda,Kikinda,Sljiva
09/02/2017 23:00,0.33,0.46,0.15,Kikinda,Kikinda,Sljiva
10/02/2017 00:00,-0.11,0.13,-0.32,Kikinda,Kikinda,Sljiva
10/02/2017 01:00,-0.51,-0.36,-0.68,Kikinda,Kikinda,Sljiva
10/02/2017 02:00,-0.62,-0.28,-0.75,Kikinda,Kikinda,Sljiva
10/02/2017 03:00,-0.17,0,-0.26,Kikinda,Kikinda,Sljiva
10/02/2017 04:00,0.05,0.13,-0.03,Kikinda,Kikinda,Sljiva
10/02/2017 05:00,-0.09,0.02,-0.25,Kikinda,Kikinda,Sljiva
10/02/2017 06:00,-0.34,-0.29,-0.4,Kikinda,Kikinda,Sljiva
10/02/2017 07:00,-0.47,-0.4,-0.54,Kikinda,Kikinda,Sljiva
10/02/2017 08:00,-0.38,-0.05,-0.51,Kikinda,Kikinda,Sljiva
10/02/2017 09:00,0.14,0.47,-0.04,Kikinda,Kikinda,Sljiva
10/02/2017 10:00,0.84,1.12,0.53,Kikinda,Kikinda,Sljiva
10/02/2017 11:00,1.48,1.69,1.17,Kikinda,Kikinda,Sljiva
10/02/2017 12:00,2.34,3.13,1.84,Kikinda,Kikinda,Sljiva
10/02/2017 13:00,3.06,3.38,2.58,Kikinda,Kikinda,Sljiva
10/02/2017 14:00,3.46,4.22,2.81,Kikinda,Kikinda,Sljiva
10/02/2017 15:00,4.01,4.2,3.75,Kikinda,Kikinda,Sljiva
10/02/2017 16:00,4.06,4.16,3.95,Kikinda,Kikinda,Sljiva
10/02/2017 17:00,3.58,3.95,3.2,Kikinda,Kikinda,Sljiva
10/02/2017 18:00,2.82,3.2,2.42,Kikinda,Kikinda,Sljiva
10/02/2017 19:00,1.82,2.29,1.49,Kikinda,Kikinda,Sljiva
10/02/2017 20:00,1.22,1.48,0.99,Kikinda,Kikinda,Sljiva
10/02/2017 21:00,0.7,1.02,0.43,Kikinda,Kikinda,Sljiva
10/02/2017 22:00,0.14,0.3,0.04,Kikinda,Kikinda,Sljiva
10/02/2017 23:00,-0.07,0.23,-0.77,Kikinda,Kikinda,Sljiva
11/02/2017 00:00,-1.25,-0.88,-1.65,Kikinda,Kikinda,Sljiva
11/02/2017 01:00,-1.89,-1.78,-1.98,Kikinda,Kikinda,Sljiva
11/02/2017 02:00,-2.06,-1.77,-2.23,Kikinda,Kikinda,Sljiva
11/02/2017 03:00,-2.92,-2.36,-3.54,Kikinda,Kikinda,Sljiva
11/02/2017 04:00,-3.66,-3.43,-3.86,Kikinda,Kikinda,Sljiva
11/02/2017 05:00,-3.91,-3.67,-4.05,Kikinda,Kikinda,Sljiva
11/02/2017 06:00,-3.91,-3.67,-4.22,Kikinda,Kikinda,Sljiva
11/02/2017 07:00,-4.29,-4.03,-4.46,Kikinda,Kikinda,Sljiva
11/02/2017 08:00,-3.13,-2.22,-3.95,Kikinda,Kikinda,Sljiva
11/02/2017 09:00,-1.98,-1.5,-2.28,Kikinda,Kikinda,Sljiva
11/02/2017 10:00,-0.39,0.64,-1.39,Kikinda,Kikinda,Sljiva
11/02/2017 11:00,1.66,2.33,1.16,Kikinda,Kikinda,Sljiva
11/02/2017 12:00,3.2,3.89,2.5,Kikinda,Kikinda,Sljiva
11/02/2017 13:00,4.5,5.2,3.73,Kikinda,Kikinda,Sljiva
11/02/2017 14:00,5.22,5.48,4.92,Kikinda,Kikinda,Sljiva
11/02/2017 15:00,5.53,5.74,5.42,Kikinda,Kikinda,Sljiva
11/02/2017 16:00,5.08,5.5,4.25,Kikinda,Kikinda,Sljiva
11/02/2017 17:00,2.95,4.03,2.1,Kikinda,Kikinda,Sljiva
11/02/2017 18:00,1.18,2.24,0.14,Kikinda,Kikinda,Sljiva
11/02/2017 19:00,0.17,0.63,-0.21,Kikinda,Kikinda,Sljiva
11/02/2017 20:00,-0.57,-0.06,-1.3,Kikinda,Kikinda,Sljiva
11/02/2017 21:00,-1.72,-1.37,-2.15,Kikinda,Kikinda,Sljiva
11/02/2017 22:00,-1.94,-1.82,-2.14,Kikinda,Kikinda,Sljiva
11/02/2017 23:00,-2.23,-1.96,-2.38,Kikinda,Kikinda,Sljiva
12/02/2017 00:00,-2.65,-2.44,-2.89,Kikinda,Kikinda,Sljiva
12/02/2017 01:00,-3.09,-2.94,-3.56,Kikinda,Kikinda,Sljiva
12/02/2017 02:00,-3.64,-3.52,-3.78,Kikinda,Kikinda,Sljiva
12/02/2017 03:00,-4.03,-3.67,-4.25,Kikinda,Kikinda,Sljiva
12/02/2017 04:00,-4.29,-4.15,-4.45,Kikinda,Kikinda,Sljiva
12/02/2017 05:00,-4.34,-4.19,-4.53,Kikinda,Kikinda,Sljiva
12/02/2017 06:00,-4.4,-4.24,-4.68,Kikinda,Kikinda,Sljiva
12/02/2017 07:00,-5.08,-4.76,-5.45,Kikinda,Kikinda,Sljiva
12/02/2017 08:00,-4.6,-3.51,-5.3,Kikinda,Kikinda,Sljiva
12/02/2017 09:00,-2.42,-1.84,-3.16,Kikinda,Kikinda,Sljiva
12/02/2017 10:00,-0.96,-0.24,-1.61,Kikinda,Kikinda,Sljiva
12/02/2017 11:00,0.47,1.07,-0.36,Kikinda,Kikinda,Sljiva
12/02/2017 12:00,1.76,2.25,1.11,Kikinda,Kikinda,Sljiva
12/02/2017 13:00,2.79,3.21,2.11,Kikinda,Kikinda,Sljiva
12/02/2017 14:00,3.39,3.64,2.97,Kikinda,Kikinda,Sljiva
12/02/2017 15:00,3.52,3.68,3.35,Kikinda,Kikinda,Sljiva
12/02/2017 16:00,3.13,3.57,2.68,Kikinda,Kikinda,Sljiva
12/02/2017 17:00,1.8,2.62,0.67,Kikinda,Kikinda,Sljiva
12/02/2017 18:00,-0.01,0.58,-0.64,Kikinda,Kikinda,Sljiva
12/02/2017 19:00,-1.44,-0.28,-2.14,Kikinda,Kikinda,Sljiva
12/02/2017 20:00,-2.64,-2.22,-3.26,Kikinda,Kikinda,Sljiva
12/02/2017 21:00,-3.93,-3.36,-4.46,Kikinda,Kikinda,Sljiva
12/02/2017 22:00,-4.65,-4.53,-4.87,Kikinda,Kikinda,Sljiva
12/02/2017 23:00,-5.08,-4.77,-5.23,Kikinda,Kikinda,Sljiva
13/02/2017 00:00,-5.5,-5.08,-5.67,Kikinda,Kikinda,Sljiva
13/02/2017 01:00,-5.85,-5.51,-6.15,Kikinda,Kikinda,Sljiva
13/02/2017 02:00,-5.82,-5.62,-6.15,Kikinda,Kikinda,Sljiva
13/02/2017 03:00,-6.09,-5.65,-6.32,Kikinda,Kikinda,Sljiva
13/02/2017 04:00,-6.75,-6.33,-7.03,Kikinda,Kikinda,Sljiva
13/02/2017 05:00,-6.76,-6.61,-6.93,Kikinda,Kikinda,Sljiva
13/02/2017 06:00,-6.64,-6.41,-6.91,Kikinda,Kikinda,Sljiva
13/02/2017 07:00,-6.55,-5.43,-7.14,Kikinda,Kikinda,Sljiva
13/02/2017 08:00,-4.89,-4.02,-5.35,Kikinda,Kikinda,Sljiva
13/02/2017 09:00,-2.97,-2.4,-3.85,Kikinda,Kikinda,Sljiva
13/02/2017 10:00,-2.32,-2.21,-2.39,Kikinda,Kikinda,Sljiva
13/02/2017 11:00,-1.67,-1.27,-2.29,Kikinda,Kikinda,Sljiva
13/02/2017 12:00,-0.81,-0.68,-1.2,Kikinda,Kikinda,Sljiva
13/02/2017 13:00,-0.94,-0.75,-1.17,Kikinda,Kikinda,Sljiva
13/02/2017 14:00,-1.17,-1.08,-1.28,Kikinda,Kikinda,Sljiva
13/02/2017 15:00,-1.18,-0.98,-1.36,Kikinda,Kikinda,Sljiva
13/02/2017 16:00,-1.3,-1.17,-1.4,Kikinda,Kikinda,Sljiva
13/02/2017 17:00,-1.3,-1.25,-1.43,Kikinda,Kikinda,Sljiva
13/02/2017 18:00,-1.32,-1.25,-1.4,Kikinda,Kikinda,Sljiva
13/02/2017 19:00,-1.44,-1.36,-1.68,Kikinda,Kikinda,Sljiva
13/02/2017 20:00,-1.4,-1.33,-1.61,Kikinda,Kikinda,Sljiva
13/02/2017 21:00,-1.33,-1.28,-1.4,Kikinda,Kikinda,Sljiva
13/02/2017 22:00,-1.45,-1.31,-1.54,Kikinda,Kikinda,Sljiva
13/02/2017 23:00,-1.62,-1.53,-1.75,Kikinda,Kikinda,Sljiva
14/02/2017 00:00,-2.04,-1.76,-2.41,Kikinda,Kikinda,Sljiva
14/02/2017 01:00,-2.52,-2.39,-2.77,Kikinda,Kikinda,Sljiva
14/02/2017 02:00,-2.98,-2.82,-3.13,Kikinda,Kikinda,Sljiva
14/02/2017 03:00,-3.11,-2.97,-3.33,Kikinda,Kikinda,Sljiva
14/02/2017 04:00,-3.28,-3.2,-3.35,Kikinda,Kikinda,Sljiva
14/02/2017 05:00,-3.23,-3.1,-3.37,Kikinda,Kikinda,Sljiva
14/02/2017 06:00,-3.44,-3.4,-3.53,Kikinda,Kikinda,Sljiva
14/02/2017 07:00,-3.22,-3.14,-3.35,Kikinda,Kikinda,Sljiva
14/02/2017 08:00,-2.93,-2.8,-3.16,Kikinda,Kikinda,Sljiva
14/02/2017 09:00,-2.62,-2.44,-2.84,Kikinda,Kikinda,Sljiva
14/02/2017 10:00,-2.22,-2.02,-2.45,Kikinda,Kikinda,Sljiva
14/02/2017 11:00,-1.86,-1.57,-2.16,Kikinda,Kikinda,Sljiva
14/02/2017 12:00,-1.44,-1.2,-1.61,Kikinda,Kikinda,Sljiva
14/02/2017 13:00,-0.9,-0.66,-1.15,Kikinda,Kikinda,Sljiva
14/02/2017 14:00,-0.42,-0.21,-0.6,Kikinda,Kikinda,Sljiva
14/02/2017 15:00,-0.16,-0.07,-0.22,Kikinda,Kikinda,Sljiva
14/02/2017 16:00,-0.09,-0.02,-0.16,Kikinda,Kikinda,Sljiva
14/02/2017 17:00,-0.42,-0.14,-0.59,Kikinda,Kikinda,Sljiva
14/02/2017 18:00,-0.95,-0.64,-1.18,Kikinda,Kikinda,Sljiva
14/02/2017 19:00,-2.07,-1.34,-2.67,Kikinda,Kikinda,Sljiva
14/02/2017 20:00,-3.3,-2.79,-3.75,Kikinda,Kikinda,Sljiva
14/02/2017 21:00,-4.14,-3.76,-4.68,Kikinda,Kikinda,Sljiva
14/02/2017 22:00,-5.19,-4.92,-5.52,Kikinda,Kikinda,Sljiva
14/02/2017 23:00,-5.52,-5.38,-5.73,Kikinda,Kikinda,Sljiva
15/02/2017 00:00,-5.79,-5.3,-6.5,Kikinda,Kikinda,Sljiva
15/02/2017 01:00,-6.59,-6.2,-7.02,Kikinda,Kikinda,Sljiva
15/02/2017 02:00,-6.51,-6.39,-6.79,Kikinda,Kikinda,Sljiva
15/02/2017 03:00,-6.91,-6.44,-7.25,Kikinda,Kikinda,Sljiva
15/02/2017 04:00,-7.41,-7.23,-7.49,Kikinda,Kikinda,Sljiva
15/02/2017 05:00,-7.56,-7.46,-7.73,Kikinda,Kikinda,Sljiva
15/02/2017 06:00,-7.41,-7.14,-7.55,Kikinda,Kikinda,Sljiva
15/02/2017 07:00,-7.57,-7.36,-7.72,Kikinda,Kikinda,Sljiva
15/02/2017 08:00,-6.39,-5.21,-7.26,Kikinda,Kikinda,Sljiva
15/02/2017 09:00,-3.08,-1.74,-4.95,Kikinda,Kikinda,Sljiva
15/02/2017 10:00,-0.7,0.39,-1.64,Kikinda,Kikinda,Sljiva
15/02/2017 11:00,1.39,2.07,0.52,Kikinda,Kikinda,Sljiva
15/02/2017 12:00,3.54,4.71,2.27,Kikinda,Kikinda,Sljiva
15/02/2017 13:00,4.96,5.5,4.45,Kikinda,Kikinda,Sljiva
15/02/2017 14:00,5.32,5.64,5.02,Kikinda,Kikinda,Sljiva
15/02/2017 15:00,4.56,5.18,4.08,Kikinda,Kikinda,Sljiva
15/02/2017 16:00,3.61,4.13,2.99,Kikinda,Kikinda,Sljiva
15/02/2017 17:00,0.89,2.62,-1.02,Kikinda,Kikinda,Sljiva
15/02/2017 18:00,-1.65,-1.16,-2.11,Kikinda,Kikinda,Sljiva
15/02/2017 19:00,-2.06,-1.87,-2.24,Kikinda,Kikinda,Sljiva
15/02/2017 20:00,-1.8,-1.68,-2.05,Kikinda,Kikinda,Sljiva
15/02/2017 21:00,-1.63,-1.48,-1.77,Kikinda,Kikinda,Sljiva
15/02/2017 22:00,-1.51,-1.43,-1.61,Kikinda,Kikinda,Sljiva
15/02/2017 23:00,-1.81,-1.51,-2.03,Kikinda,Kikinda,Sljiva
16/02/2017 00:00,-1.99,-1.87,-2.17,Kikinda,Kikinda,Sljiva
16/02/2017 01:00,-2.04,-1.94,-2.12,Kikinda,Kikinda,Sljiva
16/02/2017 02:00,-2.08,-2.01,-2.13,Kikinda,Kikinda,Sljiva
16/02/2017 03:00,-2.21,-2.07,-2.29,Kikinda,Kikinda,Sljiva
16/02/2017 04:00,-2.27,-2.17,-2.34,Kikinda,Kikinda,Sljiva
16/02/2017 05:00,-2.36,-2.31,-2.42,Kikinda,Kikinda,Sljiva
16/02/2017 06:00,-2.62,-2.49,-2.76,Kikinda,Kikinda,Sljiva
16/02/2017 07:00,-2.85,-2.66,-3.01,Kikinda,Kikinda,Sljiva
16/02/2017 08:00,-2.77,-2.68,-2.88,Kikinda,Kikinda,Sljiva
16/02/2017 09:00,-2.62,-2.48,-2.75,Kikinda,Kikinda,Sljiva
16/02/2017 10:00,-2.27,-1.99,-2.6,Kikinda,Kikinda,Sljiva
16/02/2017 11:00,-1.84,-1.63,-2.03,Kikinda,Kikinda,Sljiva
16/02/2017 12:00,-1.33,-1.04,-1.65,Kikinda,Kikinda,Sljiva
16/02/2017 13:00,-0.76,-0.41,-1.04,Kikinda,Kikinda,Sljiva
16/02/2017 14:00,-0.07,0.55,-0.49,Kikinda,Kikinda,Sljiva
16/02/2017 15:00,0.67,1.08,0.38,Kikinda,Kikinda,Sljiva
16/02/2017 16:00,0.62,0.84,0.49,Kikinda,Kikinda,Sljiva
16/02/2017 17:00,0.14,0.59,-0.6,Kikinda,Kikinda,Sljiva
16/02/2017 18:00,-1,-0.74,-1.17,Kikinda,Kikinda,Sljiva
16/02/2017 19:00,-1.39,-1.14,-1.78,Kikinda,Kikinda,Sljiva
16/02/2017 20:00,-1.91,-1.64,-2.15,Kikinda,Kikinda,Sljiva
16/02/2017 21:00,-2.06,-1.91,-2.27,Kikinda,Kikinda,Sljiva
16/02/2017 22:00,-2,-1.89,-2.09,Kikinda,Kikinda,Sljiva
16/02/2017 23:00,-2.13,-2.05,-2.24,Kikinda,Kikinda,Sljiva
17/02/2017 00:00,-2.35,-2.16,-2.56,Kikinda,Kikinda,Sljiva
17/02/2017 01:00,-2.51,-2.4,-2.66,Kikinda,Kikinda,Sljiva
17/02/2017 02:00,-2.65,-2.5,-2.77,Kikinda,Kikinda,Sljiva
17/02/2017 03:00,-2.71,-2.56,-2.93,Kikinda,Kikinda,Sljiva
17/02/2017 04:00,-2.9,-2.71,-3.19,Kikinda,Kikinda,Sljiva
17/02/2017 05:00,-3.11,-3.03,-3.2,Kikinda,Kikinda,Sljiva
17/02/2017 06:00,-3.21,-3.11,-3.36,Kikinda,Kikinda,Sljiva
17/02/2017 07:00,-3.08,-2.92,-3.2,Kikinda,Kikinda,Sljiva
17/02/2017 08:00,-2.7,-2.53,-2.97,Kikinda,Kikinda,Sljiva
17/02/2017 09:00,-2.42,-2,-2.66,Kikinda,Kikinda,Sljiva
17/02/2017 10:00,-1.8,-1.6,-2.07,Kikinda,Kikinda,Sljiva
17/02/2017 11:00,-1.25,-0.99,-1.48,Kikinda,Kikinda,Sljiva
17/02/2017 12:00,-0.54,-0.29,-0.86,Kikinda,Kikinda,Sljiva
17/02/2017 13:00,0.32,1.61,-0.28,Kikinda,Kikinda,Sljiva
17/02/2017 14:00,2.17,2.87,1.52,Kikinda,Kikinda,Sljiva
17/02/2017 15:00,2.68,3.12,2.3,Kikinda,Kikinda,Sljiva
17/02/2017 16:00,4.01,4.45,3.31,Kikinda,Kikinda,Sljiva
17/02/2017 17:00,2.51,3.69,1.1,Kikinda,Kikinda,Sljiva
17/02/2017 18:00,-0.24,0.76,-0.69,Kikinda,Kikinda,Sljiva
17/02/2017 19:00,-0.61,-0.54,-0.71,Kikinda,Kikinda,Sljiva
17/02/2017 20:00,-0.71,-0.61,-0.85,Kikinda,Kikinda,Sljiva
17/02/2017 21:00,-0.84,-0.69,-0.96,Kikinda,Kikinda,Sljiva
17/02/2017 22:00,-0.89,-0.82,-0.95,Kikinda,Kikinda,Sljiva
17/02/2017 23:00,-0.92,-0.74,-1.04,Kikinda,Kikinda,Sljiva
18/02/2017 00:00,-0.67,-0.58,-0.73,Kikinda,Kikinda,Sljiva
18/02/2017 01:00,-0.58,-0.54,-0.63,Kikinda,Kikinda,Sljiva
18/02/2017 02:00,-0.68,-0.58,-0.72,Kikinda,Kikinda,Sljiva
18/02/2017 03:00,-0.65,-0.6,-0.71,Kikinda,Kikinda,Sljiva
18/02/2017 04:00,-0.64,-0.63,-0.66,Kikinda,Kikinda,Sljiva
18/02/2017 05:00,-0.55,-0.47,-0.62,Kikinda,Kikinda,Sljiva
18/02/2017 06:00,-0.43,-0.4,-0.49,Kikinda,Kikinda,Sljiva
18/02/2017 07:00,-0.38,-0.31,-0.44,Kikinda,Kikinda,Sljiva
18/02/2017 08:00,-0.21,-0.16,-0.28,Kikinda,Kikinda,Sljiva
18/02/2017 09:00,-0.06,0,-0.16,Kikinda,Kikinda,Sljiva
18/02/2017 10:00,0.12,0.25,0,Kikinda,Kikinda,Sljiva
18/02/2017 11:00,0.33,0.47,0.13,Kikinda,Kikinda,Sljiva
18/02/2017 12:00,0.39,0.5,0.2,Kikinda,Kikinda,Sljiva
18/02/2017 13:00,0.48,0.61,0.36,Kikinda,Kikinda,Sljiva
18/02/2017 14:00,0.89,1.21,0.58,Kikinda,Kikinda,Sljiva
18/02/2017 15:00,1.24,1.36,1.1,Kikinda,Kikinda,Sljiva
18/02/2017 16:00,1.14,1.3,0.99,Kikinda,Kikinda,Sljiva
18/02/2017 17:00,0.85,1.04,0.75,Kikinda,Kikinda,Sljiva
18/02/2017 18:00,0.63,0.72,0.55,Kikinda,Kikinda,Sljiva
18/02/2017 19:00,0.47,0.58,0.4,Kikinda,Kikinda,Sljiva
18/02/2017 20:00,0.32,0.38,0.26,Kikinda,Kikinda,Sljiva
18/02/2017 21:00,0.2,0.24,0.16,Kikinda,Kikinda,Sljiva
18/02/2017 22:00,0.1,0.14,0.07,Kikinda,Kikinda,Sljiva
18/02/2017 23:00,0,0.07,-0.09,Kikinda,Kikinda,Sljiva
19/02/2017 00:00,-0.3,-0.11,-0.47,Kikinda,Kikinda,Sljiva
19/02/2017 01:00,-0.5,-0.42,-0.63,Kikinda,Kikinda,Sljiva
19/02/2017 02:00,-0.62,-0.59,-0.66,Kikinda,Kikinda,Sljiva
19/02/2017 03:00,-0.72,-0.65,-0.8,Kikinda,Kikinda,Sljiva
19/02/2017 04:00,-0.82,-0.76,-0.87,Kikinda,Kikinda,Sljiva
19/02/2017 05:00,-0.83,-0.8,-0.89,Kikinda,Kikinda,Sljiva
19/02/2017 06:00,-0.9,-0.84,-1,Kikinda,Kikinda,Sljiva
19/02/2017 07:00,-0.94,-0.9,-1,Kikinda,Kikinda,Sljiva
19/02/2017 08:00,-0.91,-0.75,-1.06,Kikinda,Kikinda,Sljiva
19/02/2017 09:00,-0.59,-0.43,-0.74,Kikinda,Kikinda,Sljiva
19/02/2017 10:00,-0.38,-0.27,-0.45,Kikinda,Kikinda,Sljiva
19/02/2017 11:00,-0.05,0.13,-0.23,Kikinda,Kikinda,Sljiva
19/02/2017 12:00,0.37,0.58,0.09,Kikinda,Kikinda,Sljiva
19/02/2017 13:00,0.78,1.01,0.57,Kikinda,Kikinda,Sljiva
19/02/2017 14:00,1.11,1.17,1.06,Kikinda,Kikinda,Sljiva
19/02/2017 15:00,1.21,1.32,1.07,Kikinda,Kikinda,Sljiva
19/02/2017 16:00,1.27,1.36,1.18,Kikinda,Kikinda,Sljiva
19/02/2017 17:00,0.95,1.12,0.77,Kikinda,Kikinda,Sljiva
19/02/2017 18:00,0.63,0.76,0.52,Kikinda,Kikinda,Sljiva
19/02/2017 19:00,0.46,0.5,0.43,Kikinda,Kikinda,Sljiva
19/02/2017 20:00,0.39,0.46,0.3,Kikinda,Kikinda,Sljiva
19/02/2017 21:00,0.3,0.33,0.26,Kikinda,Kikinda,Sljiva
19/02/2017 22:00,0.18,0.24,0.13,Kikinda,Kikinda,Sljiva
19/02/2017 23:00,0.05,0.16,-0.04,Kikinda,Kikinda,Sljiva
20/02/2017 00:00,-0.12,-0.06,-0.16,Kikinda,Kikinda,Sljiva
20/02/2017 01:00,-0.15,-0.09,-0.24,Kikinda,Kikinda,Sljiva
20/02/2017 02:00,-0.05,-0.01,-0.14,Kikinda,Kikinda,Sljiva
20/02/2017 03:00,-0.02,0.01,-0.06,Kikinda,Kikinda,Sljiva
20/02/2017 04:00,-0.08,-0.05,-0.11,Kikinda,Kikinda,Sljiva
20/02/2017 05:00,-0.14,-0.07,-0.2,Kikinda,Kikinda,Sljiva
20/02/2017 06:00,-0.26,-0.18,-0.35,Kikinda,Kikinda,Sljiva
20/02/2017 07:00,-0.35,-0.33,-0.39,Kikinda,Kikinda,Sljiva
20/02/2017 08:00,-0.22,-0.1,-0.33,Kikinda,Kikinda,Sljiva
20/02/2017 09:00,0.03,0.18,-0.11,Kikinda,Kikinda,Sljiva
20/02/2017 10:00,0.48,0.81,0.19,Kikinda,Kikinda,Sljiva
20/02/2017 11:00,1,1.19,0.75,Kikinda,Kikinda,Sljiva
20/02/2017 12:00,1.45,1.65,1.08,Kikinda,Kikinda,Sljiva
20/02/2017 13:00,2.22,2.64,1.83,Kikinda,Kikinda,Sljiva
20/02/2017 14:00,2.78,3.05,2.39,Kikinda,Kikinda,Sljiva
20/02/2017 15:00,3.35,3.53,3.15,Kikinda,Kikinda,Sljiva
20/02/2017 16:00,3.62,3.72,3.56,Kikinda,Kikinda,Sljiva
20/02/2017 17:00,3.34,3.65,3.13,Kikinda,Kikinda,Sljiva
20/02/2017 18:00,2.81,3.15,2.42,Kikinda,Kikinda,Sljiva
20/02/2017 19:00,2.21,2.38,1.99,Kikinda,Kikinda,Sljiva
20/02/2017 20:00,1.64,1.93,1.37,Kikinda,Kikinda,Sljiva
20/02/2017 21:00,1.3,1.44,1.14,Kikinda,Kikinda,Sljiva
20/02/2017 22:00,0.89,1.12,0.66,Kikinda,Kikinda,Sljiva
20/02/2017 23:00,0.1,0.64,-0.32,Kikinda,Kikinda,Sljiva
21/02/2017 00:00,-0.23,-0.06,-0.55,Kikinda,Kikinda,Sljiva
21/02/2017 01:00,-1.06,-0.68,-1.39,Kikinda,Kikinda,Sljiva
21/02/2017 02:00,-1.68,-1.43,-1.88,Kikinda,Kikinda,Sljiva
21/02/2017 03:00,-1.96,-1.81,-2.18,Kikinda,Kikinda,Sljiva
21/02/2017 04:00,-2.12,-1.88,-2.46,Kikinda,Kikinda,Sljiva
21/02/2017 05:00,-2.36,-2.09,-2.52,Kikinda,Kikinda,Sljiva
21/02/2017 06:00,-2.11,-2.01,-2.17,Kikinda,Kikinda,Sljiva
21/02/2017 07:00,-1.73,-1.41,-2,Kikinda,Kikinda,Sljiva
21/02/2017 08:00,-0.74,-0.16,-1.34,Kikinda,Kikinda,Sljiva
21/02/2017 09:00,0.88,1.62,-0.01,Kikinda,Kikinda,Sljiva
21/02/2017 10:00,2.76,3.98,1.74,Kikinda,Kikinda,Sljiva
21/02/2017 11:00,4.9,5.89,4.11,Kikinda,Kikinda,Sljiva
21/02/2017 12:00,7.09,7.37,6.23,Kikinda,Kikinda,Sljiva
21/02/2017 13:00,8.63,9.58,7.52,Kikinda,Kikinda,Sljiva
21/02/2017 14:00,9.55,9.71,9.39,Kikinda,Kikinda,Sljiva
21/02/2017 15:00,9.05,9.37,8.62,Kikinda,Kikinda,Sljiva
21/02/2017 16:00,7.41,8.28,6.86,Kikinda,Kikinda,Sljiva
21/02/2017 17:00,6.58,7.01,6.26,Kikinda,Kikinda,Sljiva
21/02/2017 18:00,6.53,6.94,6.15,Kikinda,Kikinda,Sljiva
21/02/2017 19:00,6.89,7.03,6.71,Kikinda,Kikinda,Sljiva
21/02/2017 20:00,6.89,7.22,6.68,Kikinda,Kikinda,Sljiva
21/02/2017 21:00,6.72,6.83,6.54,Kikinda,Kikinda,Sljiva
21/02/2017 22:00,6.03,6.26,5.91,Kikinda,Kikinda,Sljiva
21/02/2017 23:00,4.9,6.03,4.22,Kikinda,Kikinda,Sljiva
22/02/2017 00:00,6.4,6.85,4.95,Kikinda,Kikinda,Sljiva
22/02/2017 01:00,5.77,6.76,4.63,Kikinda,Kikinda,Sljiva
22/02/2017 02:00,4.06,4.51,3.7,Kikinda,Kikinda,Sljiva
22/02/2017 03:00,3.2,3.64,2.82,Kikinda,Kikinda,Sljiva
22/02/2017 04:00,2.15,2.63,1.38,Kikinda,Kikinda,Sljiva
22/02/2017 05:00,1.66,1.9,1.31,Kikinda,Kikinda,Sljiva
22/02/2017 06:00,1.95,2.6,1.12,Kikinda,Kikinda,Sljiva
22/02/2017 07:00,2.61,2.71,2.47,Kikinda,Kikinda,Sljiva
22/02/2017 08:00,3.77,5.23,2.54,Kikinda,Kikinda,Sljiva
22/02/2017 09:00,6.36,7.4,5.35,Kikinda,Kikinda,Sljiva
22/02/2017 10:00,9.12,10.18,7.51,Kikinda,Kikinda,Sljiva
22/02/2017 11:00,11.16,12.27,10.22,Kikinda,Kikinda,Sljiva
22/02/2017 12:00,13.12,13.83,12.1,Kikinda,Kikinda,Sljiva
22/02/2017 13:00,14.58,15.11,14.09,Kikinda,Kikinda,Sljiva
22/02/2017 14:00,15.28,15.81,14.91,Kikinda,Kikinda,Sljiva
22/02/2017 15:00,15.97,16.21,15.63,Kikinda,Kikinda,Sljiva
22/02/2017 16:00,15.25,15.84,14.71,Kikinda,Kikinda,Sljiva
22/02/2017 17:00,13.6,14.43,12.89,Kikinda,Kikinda,Sljiva
22/02/2017 18:00,11.02,12.62,9.33,Kikinda,Kikinda,Sljiva
